"","R2","F","p_value","mean_permdisp_RUNA.Shallow","mean_permdisp_P50A.Deep","p_disp1","p_disp2","samples"
"510","0.299090174114399","6.8274728204644","0.001","0.304804853332821","0.363674239128608","0.0084003470919084",NA,"RUNARMS1C, RUNARMS9B, RUNARMS8C, RUNARMS6C, RUNARMS3B, RUNARMS8B, RUNARMS2C, RUNARMS4B, RUNARMS9A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"511","0.291819677166405","6.59311574201931","0.001","0.300904472467684","0.363674223592239","0.0226035895076416",NA,"RUNARMS5C, RUNARMS9C, RUNARMS2C, RUNARMS6B, RUNARMS8B, RUNARMS3C, RUNARMS1C, RUNARMS8A, RUNARMS7B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"512","0.268045038052677","5.85926844109771","0.001","0.321553978767626","0.363674223571584","0.0448060682326506",NA,"RUNARMS4C, RUNARMS6C, RUNARMS7B, RUNARMS9A, RUNARMS3A, RUNARMS1A, RUNARMS2B, RUNARMS5C, RUNARMS1B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"513","0.291723208903052","6.59003852889194","0.001","0.30598831970248","0.363674223557254","0.0131508023927753",NA,"RUNARMS9B, RUNARMS7B, RUNARMS1B, RUNARMS9A, RUNARMS4C, RUNARMS2C, RUNARMS2B, RUNARMS5B, RUNARMS7C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"514","0.277793711821225","6.1543349343413","0.001","0.313013808002266","0.363674223633568","0.0326874742837289",NA,"RUNARMS3A, RUNARMS7C, RUNARMS6A, RUNARMS2C, RUNARMS9C, RUNARMS4C, RUNARMS3B, RUNARMS4B, RUNARMS1B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"515","0.277638344795365","6.1495699345606","0.001","0.317776264172807","0.363674223557426","0.0514906337242107",NA,"RUNARMS5B, RUNARMS3C, RUNARMS8A, RUNARMS5A, RUNARMS2C, RUNARMS1A, RUNARMS4A, RUNARMS6B, RUNARMS5C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"516","0.268547157962925","5.87427415749793","0.001","0.311658360094862","0.363674223605977","0.0251671452955816",NA,"RUNARMS3A, RUNARMS6C, RUNARMS3C, RUNARMS4A, RUNARMS4B, RUNARMS8B, RUNARMS2B, RUNARMS6B, RUNARMS1C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"517","0.283818862365954","6.34071683716371","0.001","0.319411285606779","0.363674223614613","0.046586324237931",NA,"RUNARMS4C, RUNARMS5C, RUNARMS6A, RUNARMS2C, RUNARMS1A, RUNARMS6C, RUNARMS2B, RUNARMS7A, RUNARMS2A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"518","0.286062820572442","6.41093538906178","0.001","0.318409897581274","0.363674223795663","0.0263254802096197",NA,"RUNARMS8A, RUNARMS3C, RUNARMS2B, RUNARMS8B, RUNARMS3B, RUNARMS4C, RUNARMS1C, RUNARMS2A, RUNARMS9C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"519","0.271539224938776","5.96412016646369","0.001","0.315395636008886","0.363674223708229","0.0555261703414515",NA,"RUNARMS3C, RUNARMS4A, RUNARMS1B, RUNARMS6C, RUNARMS7B, RUNARMS7C, RUNARMS8A, RUNARMS1C, RUNARMS2A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
