"","R2","F","p_value","mean_permdisp_RUNA.Shallow","mean_permdisp_P50A.Deep","p_disp1","p_disp2","samples"
"280","0.424839055488146","11.8183005168742","0.001","0.211654593299925","0.270292824157117","0.215089590818786",NA,"RUNARMS6B, RUNARMS8B, RUNARMS5C, RUNARMS7A, RUNARMS1C, RUNARMS5B, RUNARMS1A, RUNARMS4C, RUNARMS7B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"281","0.393044198789592","10.3610628123042","0.001","0.231111425337802","0.26965841442343","0.408473822613194",NA,"RUNARMS7A, RUNARMS8A, RUNARMS8B, RUNARMS6A, RUNARMS3C, RUNARMS7A, RUNARMS1B, RUNARMS3B, RUNARMS5A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"282","0.475627618778811","14.5126672818623","0.001","0.188313050912808","0.273878964041048","0.0562922843039525",NA,"RUNARMS6C, RUNARMS4B, RUNARMS5A, RUNARMS3B, RUNARMS2A, RUNARMS6C, RUNARMS2B, RUNARMS1C, RUNARMS7A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"283","0.428982672282562","12.0201654544491","0.001","0.210247628867395","0.26741062029422","0.233225294631185",NA,"RUNARMS5A, RUNARMS5C, RUNARMS2C, RUNARMS5C, RUNARMS3A, RUNARMS8B, RUNARMS6B, RUNARMS2C, RUNARMS3A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"284","0.461901028645132","13.7343069802084","0.001","0.185493063282491","0.268257833748371","0.0699855113888081",NA,"RUNARMS5B, RUNARMS9C, RUNARMS4B, RUNARMS5B, RUNARMS5A, RUNARMS7A, RUNARMS6C, RUNARMS5A, RUNARMS3B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"285","0.470075642524269","14.192988441247","0.001","0.183904061562569","0.273535396708232","0.0778529125804278",NA,"RUNARMS2B, RUNARMS9B, RUNARMS1C, RUNARMS6A, RUNARMS6C, RUNARMS6C, RUNARMS2A, RUNARMS2B, RUNARMS3B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"286","0.451519465960174","13.1715001846141","0.001","0.194666153802174","0.272082546168932","0.085614196919197",NA,"RUNARMS3A, RUNARMS5B, RUNARMS9C, RUNARMS7C, RUNARMS3B, RUNARMS6C, RUNARMS4B, RUNARMS4C, RUNARMS7B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"287","0.397595468212919","10.560225157229","0.001","0.255677364604994","0.276033063229204","0.618891111931377",NA,"RUNARMS3A, RUNARMS9B, RUNARMS8A, RUNARMS2A, RUNARMS6A, RUNARMS8B, RUNARMS9A, RUNARMS2C, RUNARMS9B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"288","0.435087995797538","12.3229952292989","0.001","0.226913817094533","0.269900972436594","0.35498123209377",NA,"RUNARMS8B, RUNARMS2C, RUNARMS9B, RUNARMS4B, RUNARMS5C, RUNARMS3B, RUNARMS3B, RUNARMS7C, RUNARMS8A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"289","0.435716828125147","12.3545581322926","0.001","0.184248152937508","0.265194920540385","0.0797352095579169",NA,"RUNARMS3A, RUNARMS5A, RUNARMS7A, RUNARMS6B, RUNARMS4B, RUNARMS6B, RUNARMS4C, RUNARMS7B, RUNARMS3A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
