"","R2","F","p_value","mean_permdisp_Reunion.Reunion","mean_permdisp_Rodrigues.Rodrigues","p_disp1","p_disp2","samples"
"288","0.320866620177362","7.08697208185732","0.001","0.296081620182005","0.357826567437787","0.0405213955955111",NA,"RUNARMS1B, RUNARMS5B, RUNARMS9B, RUNARMS1C, RUNARMS5C, RUNARMS6A, RUNARMS3C, RUNARMS8A, RUNARMS4C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"289","0.284578505573363","5.96666107582009","0.001","0.314450805805258","0.355387798659706","0.0892606717782931",NA,"RUNARMS6C, RUNARMS5B, RUNARMS1A, RUNARMS5C, RUNARMS1B, RUNARMS4B, RUNARMS3A, RUNARMS9B, RUNARMS3B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"290","0.312585686999652","6.82090148011278","0.001","0.303406656765836","0.35538779928973","0.0698187966045041",NA,"RUNARMS3B, RUNARMS6A, RUNARMS9A, RUNARMS3A, RUNARMS5B, RUNARMS9C, RUNARMS1A, RUNARMS2B, RUNARMS5C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"291","0.295105877804498","6.27979157108046","0.001","0.307473804292925","0.35538779941408","0.08087934792396",NA,"RUNARMS3C, RUNARMS3B, RUNARMS3A, RUNARMS9A, RUNARMS8B, RUNARMS9C, RUNARMS4B, RUNARMS1B, RUNARMS9B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"292","0.323152995326623","7.16158141563836","0.002","0.286836892407221","0.355387798711037","0.0160481550572829",NA,"RUNARMS5C, RUNARMS1A, RUNARMS9C, RUNARMS7B, RUNARMS9B, RUNARMS6A, RUNARMS1B, RUNARMS3C, RUNARMS4C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"293","0.283384162980895","5.93171714205376","0.001","0.317061437025143","0.355387798659706","0.103612810193264",NA,"RUNARMS8C, RUNARMS5A, RUNARMS3B, RUNARMS2C, RUNARMS1C, RUNARMS1A, RUNARMS8B, RUNARMS2B, RUNARMS9C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"294","0.293604726381799","6.23457016235267","0.001","0.308778060639424","0.355387798659711","0.0382714466063818",NA,"RUNARMS5B, RUNARMS2C, RUNARMS4B, RUNARMS1A, RUNARMS3C, RUNARMS7C, RUNARMS8C, RUNARMS3A, RUNARMS9C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"295","0.298052744245648","6.36912692091111","0.001","0.307929254247716","0.355387798659707","0.0965477869578465",NA,"RUNARMS1B, RUNARMS2B, RUNARMS5C, RUNARMS1C, RUNARMS7C, RUNARMS3A, RUNARMS9C, RUNARMS2A, RUNARMS8B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"296","0.300729285929848","6.45091979140882","0.001","0.313519429538927","0.355387798665605","0.0883908439579346",NA,"RUNARMS9B, RUNARMS5C, RUNARMS2C, RUNARMS9C, RUNARMS2A, RUNARMS7A, RUNARMS1B, RUNARMS3B, RUNARMS3C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"297","0.280440353717442","5.84608284732766","0.001","0.322294392655437","0.355387798659706","0.219546632677959",NA,"RUNARMS7A, RUNARMS6B, RUNARMS8A, RUNARMS1B, RUNARMS3B, RUNARMS5A, RUNARMS1A, RUNARMS8C, RUNARMS5C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"298","0.315185964696805","6.90375667951796","0.001","0.288544127161141","0.355387798659706","0.0208455552151505",NA,"RUNARMS7A, RUNARMS8C, RUNARMS9C, RUNARMS1C, RUNARMS7C, RUNARMS5A, RUNARMS8B, RUNARMS2C, RUNARMS4A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"299","0.287287635254274","6.04635859004852","0.001","0.312388960656157","0.355387798665565","0.114869427431573",NA,"RUNARMS1B, RUNARMS2C, RUNARMS8C, RUNARMS5C, RUNARMS7B, RUNARMS2A, RUNARMS6C, RUNARMS2B, RUNARMS8B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"300","0.291878686261993","6.18281106498335","0.001","0.315632486473186","0.355387798659706","0.14329112562714",NA,"RUNARMS1A, RUNARMS3A, RUNARMS7A, RUNARMS7B, RUNARMS3B, RUNARMS6A, RUNARMS9B, RUNARMS5B, RUNARMS2A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"301","0.271330204054512","5.5854559684839","0.001","0.3180551244952","0.355387798659706","0.174537395954389",NA,"RUNARMS8B, RUNARMS9B, RUNARMS9C, RUNARMS4A, RUNARMS6B, RUNARMS1A, RUNARMS3C, RUNARMS1B, RUNARMS3A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"302","0.290601342211143","6.14466927066635","0.001","0.322431076067479","0.355387798659706","0.234610635775937",NA,"RUNARMS6A, RUNARMS5B, RUNARMS1B, RUNARMS7A, RUNARMS2A, RUNARMS8A, RUNARMS1C, RUNARMS3C, RUNARMS6B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"303","0.308856135007941","6.70315148521552","0.001","0.310618942274288","0.355387798659706","0.0682908054725102",NA,"RUNARMS5A, RUNARMS2B, RUNARMS9A, RUNARMS1B, RUNARMS3B, RUNARMS9C, RUNARMS5C, RUNARMS2A, RUNARMS8C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"304","0.288894636549736","6.0939204947357","0.001","0.309129041402625","0.355387798659706","0.0489992927445706",NA,"RUNARMS1C, RUNARMS1A, RUNARMS8C, RUNARMS7B, RUNARMS5B, RUNARMS2C, RUNARMS7C, RUNARMS3A, RUNARMS6C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"305","0.282824255267641","5.915375499206","0.001","0.322222001103639","0.355387801109372","0.297168264134918",NA,"RUNARMS9C, RUNARMS5C, RUNARMS1B, RUNARMS2A, RUNARMS3B, RUNARMS3A, RUNARMS5A, RUNARMS7B, RUNARMS6B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"306","0.295704362685051","6.29787436592092","0.001","0.311779014656893","0.355387798659761","0.0684062168334418",NA,"RUNARMS5B, RUNARMS4C, RUNARMS1B, RUNARMS3C, RUNARMS6C, RUNARMS9B, RUNARMS3B, RUNARMS2C, RUNARMS7C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"307","0.316396354546458","6.94253951066649","0.001","0.289708328461669","0.355387798659706","0.0326560942682624",NA,"RUNARMS6C, RUNARMS3C, RUNARMS1C, RUNARMS8B, RUNARMS7A, RUNARMS2A, RUNARMS7C, RUNARMS5C, RUNARMS1B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"308","0.309066110674243","6.70974709988193","0.001","0.299268880873264","0.355387798692199","0.0615924394868066",NA,"RUNARMS2C, RUNARMS7C, RUNARMS7B, RUNARMS5C, RUNARMS2B, RUNARMS2A, RUNARMS8B, RUNARMS1B, RUNARMS5B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"309","0.302410520413498","6.5026178561226","0.001","0.304781827669552","0.355387799132234","0.0931222726473801",NA,"RUNARMS6A, RUNARMS8B, RUNARMS4C, RUNARMS2B, RUNARMS9B, RUNARMS8A, RUNARMS1A, RUNARMS9A, RUNARMS4B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"310","0.296333829563392","6.31692644921791","0.001","0.30288421574451","0.355387798659706","0.0572891067105274",NA,"RUNARMS2B, RUNARMS8C, RUNARMS4B, RUNARMS3C, RUNARMS1A, RUNARMS1B, RUNARMS6C, RUNARMS6A, RUNARMS5C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"311","0.296235973830646","6.31396241101759","0.001","0.308600376188671","0.355387798659706","0.0616681882707472",NA,"RUNARMS5C, RUNARMS4B, RUNARMS1B, RUNARMS9A, RUNARMS2B, RUNARMS1C, RUNARMS3A, RUNARMS1A, RUNARMS5B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"312","0.309586694371832","6.72611662857851","0.001","0.29894376302851","0.355387798659706","0.0740111109848675",NA,"RUNARMS8B, RUNARMS9A, RUNARMS8A, RUNARMS4A, RUNARMS2B, RUNARMS5C, RUNARMS4C, RUNARMS7B, RUNARMS1C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"313","0.289118552681681","6.10056473774211","0.001","0.325088263529565","0.358984544563503","0.135421175138509",NA,"RUNARMS5A, RUNARMS2B, RUNARMS2A, RUNARMS4C, RUNARMS1A, RUNARMS6A, RUNARMS1B, RUNARMS9B, RUNARMS2C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"314","0.298984546560905","6.39753114772557","0.001","0.307434435960015","0.355387803901096","0.0360897384104513",NA,"RUNARMS4A, RUNARMS4C, RUNARMS9B, RUNARMS3B, RUNARMS6C, RUNARMS1B, RUNARMS7A, RUNARMS4B, RUNARMS5B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"315","0.316975896397888","6.96115762371117","0.001","0.28929531665905","0.355387799058603","0.0233825298689925",NA,"RUNARMS8B, RUNARMS2C, RUNARMS9B, RUNARMS1C, RUNARMS3C, RUNARMS9A, RUNARMS6C, RUNARMS7C, RUNARMS4C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"316","0.301770872676012","6.48291930685928","0.001","0.300109291632407","0.355387798659706","0.0620014568436696",NA,"RUNARMS1B, RUNARMS8B, RUNARMS9A, RUNARMS2C, RUNARMS9B, RUNARMS5A, RUNARMS1A, RUNARMS8C, RUNARMS6A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"317","0.2820124281648","5.89172652621201","0.001","0.325180536353124","0.355387798659707","0.200770673807168",NA,"RUNARMS4A, RUNARMS1B, RUNARMS9A, RUNARMS1A, RUNARMS9B, RUNARMS2A, RUNARMS8C, RUNARMS2C, RUNARMS2B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"318","0.320252212497033","7.0670081988822","0.001","0.286553183711738","0.355387798659714","0.0205979844730712",NA,"RUNARMS3C, RUNARMS8B, RUNARMS7B, RUNARMS4C, RUNARMS1A, RUNARMS6A, RUNARMS8A, RUNARMS4B, RUNARMS7A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"319","0.291399825293313","6.16849605097685","0.001","0.307771909306075","0.355387798728791","0.0758089178738858",NA,"RUNARMS8C, RUNARMS4C, RUNARMS9C, RUNARMS4B, RUNARMS3A, RUNARMS1C, RUNARMS3C, RUNARMS1A, RUNARMS1B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"320","0.322737228784013","7.14797658679562","0.001","0.28924061146105","0.360088102116051","0.0315920076552508",NA,"RUNARMS9B, RUNARMS1B, RUNARMS2B, RUNARMS3B, RUNARMS8B, RUNARMS7C, RUNARMS6A, RUNARMS7B, RUNARMS5C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"321","0.290623005188981","6.14531498726719","0.001","0.302573703495002","0.355387798659707","0.0711027048359467",NA,"RUNARMS3A, RUNARMS6C, RUNARMS1C, RUNARMS6A, RUNARMS7B, RUNARMS8B, RUNARMS5B, RUNARMS2B, RUNARMS9B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"322","0.312373237008546","6.8141596681664","0.001","0.293483357967243","0.355387799358794","0.0119315214950333",NA,"RUNARMS1B, RUNARMS4C, RUNARMS9B, RUNARMS7B, RUNARMS3C, RUNARMS8C, RUNARMS1A, RUNARMS5B, RUNARMS6A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"323","0.312093957636929","6.80530345172215","0.001","0.297903300451734","0.359159444683319","0.0211262820581794",NA,"RUNARMS6B, RUNARMS1B, RUNARMS8B, RUNARMS3B, RUNARMS4B, RUNARMS6C, RUNARMS4C, RUNARMS1C, RUNARMS3C, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"324","0.306700011501099","6.63565591927566","0.001","0.308719371820324","0.35538779870459","0.0706561392245322",NA,"RUNARMS8C, RUNARMS8A, RUNARMS6A, RUNARMS4A, RUNARMS5C, RUNARMS3C, RUNARMS2C, RUNARMS1A, RUNARMS9A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"325","0.274462358595227","5.67432362428127","0.001","0.320746010269176","0.355387798659706","0.143985808521285",NA,"RUNARMS7A, RUNARMS1C, RUNARMS6C, RUNARMS3A, RUNARMS1B, RUNARMS2C, RUNARMS2B, RUNARMS5C, RUNARMS5A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"326","0.283986864050378","5.94933632761647","0.001","0.320322343420208","0.355387798871737","0.235020645814369",NA,"RUNARMS6B, RUNARMS1B, RUNARMS8A, RUNARMS9B, RUNARMS2A, RUNARMS6C, RUNARMS8C, RUNARMS8B, RUNARMS9A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"327","0.280835822851336","5.85754613010879","0.001","0.321930865356477","0.355387798659706","0.130633899608412",NA,"RUNARMS2B, RUNARMS3A, RUNARMS1B, RUNARMS3B, RUNARMS6A, RUNARMS6C, RUNARMS5B, RUNARMS7A, RUNARMS4B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"328","0.266592308185258","5.45247161627666","0.001","0.335685749093274","0.35538779865971","0.416872020658993",NA,"RUNARMS2B, RUNARMS2C, RUNARMS8A, RUNARMS1B, RUNARMS3B, RUNARMS9B, RUNARMS4C, RUNARMS3A, RUNARMS1A, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
"329","0.279609223401097","5.82203227367478","0.001","0.322493222008929","0.355387809569676","0.163522725867848",NA,"RUNARMS8A, RUNARMS4B, RUNARMS7C, RUNARMS6C, RUNARMS2C, RUNARMS2B, RUNARMS1C, RUNARMS5B, RUNARMS9B, RODARMS1A, RODARMS1B, RODARMS1C, RODARMS2A, RODARMS2B, RODARMS2C, RODARMS3A, RODARMS3B"
