"","T_1A","T_1B","T_2A","T_2B","T_3A","T_3B"
"2022-08-08",23.5603988095238,23.5842023809524,23.522375,23.5429345238095,23.257625,23.2454761904762
"2022-08-09",23.5377797619048,23.5623035714286,23.5171071428571,23.5382380952381,23.2445773809524,23.2304226190476
"2022-08-10",23.4922321428571,23.5170714285714,23.5039404761905,23.5257857142857,23.237869047619,23.2244107142857
"2022-08-11",23.4519702380952,23.4778333333333,23.5049761904762,23.5269523809524,23.2822261904762,23.2680238095238
"2022-08-12",23.4395952380952,23.4660297619048,23.5151547619048,23.5372857142857,23.3569047619048,23.3428333333333
"2022-08-13",23.4224702380952,23.4497797619048,23.5165,23.5388869047619,23.3895238095238,23.3755654761905
"2022-08-14",23.4194226190476,23.4470416666667,23.5050416666667,23.5278511904762,23.428880952381,23.4149226190476
"2022-08-15",23.416119047619,23.4441607142857,23.4848154761905,23.5092202380952,23.4421845238095,23.4272142857143
"2022-08-16",23.4248571428571,23.4524821428571,23.4391547619048,23.463994047619,23.415,23.4013273809524
"2022-08-17",23.4456607142857,23.4732857142857,23.4172321428571,23.4417797619048,23.3671726190476,23.3520892857143
"2022-08-18",23.4598452380952,23.4870595238095,23.3861428571429,23.4096904761905,23.285125,23.2703571428571
"2022-08-19",23.4687976190476,23.4959761904762,23.3837142857143,23.4069464285714,23.1983035714286,23.1832619047619
"2022-08-20",23.4795714285714,23.50575,23.389875,23.4128035714286,23.1277142857143,23.1132738095238
"2022-08-21",23.4628214285714,23.4883869047619,23.3993452380952,23.4219642857143,23.0910714285714,23.0767738095238
"2022-08-22",23.446744047619,23.4720178571429,23.3981488095238,23.4188869047619,23.1036309523809,23.0897678571429
"2022-08-23",23.4287797619048,23.4549047619048,23.4231071428571,23.4435535714286,23.1288214285714,23.1150892857143
"2022-08-24",23.4108333333333,23.4365119047619,23.4319285714286,23.4528333333333,23.1652619047619,23.152380952381
"2022-08-25",23.4093988095238,23.4340476190476,23.4393392857143,23.461119047619,23.2339583333333,23.2206488095238
"2022-08-26",23.3955833333333,23.4195178571429,23.4028571428571,23.4242202380952,23.303125,23.2892380952381
"2022-08-27",23.368380952381,23.3925654761905,23.3333511904762,23.3545654761905,23.3716785714286,23.3575
"2022-08-28",23.3689523809524,23.3932738095238,23.2895892857143,23.3107916666667,23.3691071428571,23.3556428571429
"2022-08-29",23.374380952381,23.3988571428571,23.2885952380952,23.310369047619,23.3471011904762,23.3339285714286
"2022-08-30",23.3722261904762,23.3958333333333,23.2841785714286,23.3055476190476,23.3043392857143,23.2914642857143
"2022-08-31",23.3697738095238,23.3930833333333,23.2601607142857,23.2816488095238,23.2703273809524,23.2583154761905
"2022-09-01",23.3585714285714,23.381869047619,23.255994047619,23.276755952381,23.2428928571429,23.2315952380952
"2022-09-02",23.3572857142857,23.3805833333333,23.2576666666667,23.2788392857143,23.2267261904762,23.2158630952381
"2022-09-03",23.3675714285714,23.3905833333333,23.2870595238095,23.3086666666667,23.1974285714286,23.1861428571429
"2022-09-04",23.3728571428571,23.395869047619,23.3128869047619,23.3347797619048,23.1937142857143,23.182
"2022-09-05",23.3661547619048,23.3894464285714,23.31975,23.3406666666667,23.1842857142857,23.1728571428571
"2022-09-06",23.3536011904762,23.3770357142857,23.3282083333333,23.3485476190476,23.2102857142857,23.199
"2022-09-07",23.3570297619048,23.3809166666667,23.3558214285714,23.3763273809524,23.2305714285714,23.2192857142857
"2022-09-08",23.3686547619048,23.392994047619,23.3673095238095,23.3883928571429,23.2551428571429,23.2434285714286
"2022-09-09",23.382130952381,23.406494047619,23.3909345238095,23.41175,23.2671428571429,23.2557142857143
"2022-09-10",23.4076607142857,23.4318928571429,23.4369285714286,23.4566011904762,23.2507142857143,23.239
"2022-09-11",23.4420773809524,23.4664642857143,23.4724761904762,23.4921488095238,23.2395714285714,23.2281488095238
"2022-09-12",23.4769226190476,23.500875,23.4932916666667,23.5137976190476,23.2347142857143,23.2215773809524
"2022-09-13",23.5156190476191,23.5395714285714,23.5095,23.5314226190476,23.2469226190476,23.2327678571429
"2022-09-14",23.5443333333333,23.5685476190476,23.522869047619,23.544494047619,23.2566369047619,23.2424821428571
"2022-09-15",23.5544226190476,23.5790416666667,23.530494047619,23.5519761904762,23.2489226190476,23.2344821428571
"2022-09-16",23.5659464285714,23.5905416666667,23.5518511904762,23.5733333333333,23.2402083333333,23.2257678571429
"2022-09-17",23.5659702380952,23.591,23.5415297619048,23.5641904761905,23.2723511904762,23.2587678571429
"2022-09-18",23.5593928571429,23.5845654761905,23.5502619047619,23.5725,23.3152083333333,23.3013333333333
"2022-09-19",23.5530654761905,23.578244047619,23.5661428571429,23.5878095238095,23.3320714285714,23.3183333333333
"2022-09-20",23.5430297619048,23.5686369047619,23.5765714285714,23.597375,23.3417797619048,23.329625
"2022-09-21",23.5344107142857,23.5601785714286,23.596005952381,23.6166547619048,23.3577261904762,23.3452738095238
"2022-09-22",23.5239226190476,23.5488333333333,23.6117380952381,23.6329523809524,23.3915595238095,23.3793928571429
"2022-09-23",23.5011130952381,23.5263273809524,23.5919226190476,23.6137202380952,23.4196547619048,23.4063214285714
"2022-09-24",23.4715773809524,23.4964880952381,23.5799880952381,23.6017678571429,23.4351071428571,23.421625
"2022-09-25",23.4456130952381,23.4707976190476,23.5460416666667,23.5686785714286,23.4351071428571,23.4217678571429
"2022-09-26",23.4162261904762,23.4419821428571,23.5022083333333,23.5248511904762,23.437244047619,23.4247678571429
"2022-09-27",23.3949761904762,23.4204523809524,23.4662321428571,23.488880952381,23.4170416666667,23.4034285714286
"2022-09-28",23.3681666666667,23.3930654761905,23.4148154761905,23.4374702380952,23.4081547619048,23.3938392857143
"2022-09-29",23.3437976190476,23.3694107142857,23.3691130952381,23.3910476190476,23.3905119047619,23.3761726190476
"2022-09-30",23.3391785714286,23.3647738095238,23.3389464285714,23.3607083333333,23.3647023809524,23.3515297619048
"2022-10-01",23.3572023809524,23.3832380952381,23.3153511904762,23.3365238095238,23.3368214285714,23.323369047619
"2022-10-02",23.373125,23.3990297619048,23.3196607142857,23.3399702380952,23.3008214285714,23.2873690476191
"2022-10-03",23.3800238095238,23.4052202380952,23.3297142857143,23.3504404761905,23.2841071428571,23.2713690476191
"2022-10-04",23.401375,23.425875,23.3412202380952,23.3613630952381,23.2671071428571,23.2547976190476
"2022-10-05",23.3935416666667,23.4174583333333,23.3675952380952,23.3878928571429,23.2560535714286,23.2450297619048
"2022-10-06",23.3871130952381,23.4113214285714,23.38575,23.4062023809524,23.2311488095238,23.2208630952381
"2022-10-07",23.3798392857143,23.4047678571429,23.4049404761905,23.4255476190476,23.2148630952381,23.2037202380952
"2022-10-08",23.374119047619,23.3990357142857,23.4282857142857,23.4486071428571,23.1908630952381,23.1785773809524
"2022-10-09",23.3643571428571,23.3888452380952,23.423130952381,23.4424523809524,23.1951488095238,23.1828630952381
"2022-10-10",23.3661964285714,23.3915357142857,23.4109285714286,23.4306845238095,23.22975,23.216880952381
"2022-10-11",23.351875,23.3774821428571,23.3961488095238,23.4169107142857,23.2574642857143,23.244880952381
"2022-10-12",23.3720416666667,23.3982202380952,23.3673452380952,23.3876607142857,23.2448869047619,23.2307321428571
"2022-10-13",23.4236130952381,23.4495,23.3471904761905,23.3670654761905,23.2298869047619,23.2143035714286
"2022-10-14",23.4741726190476,23.4993392857143,23.3573392857143,23.376494047619,23.2083154761905,23.1937321428571
"2022-10-15",23.5001309523809,23.5250119047619,23.3518869047619,23.3716130952381,23.1990297619048,23.1854464285714
"2022-10-16",23.5223571428571,23.547375,23.346869047619,23.3674523809524,23.2026011904762,23.188875
"2022-10-17",23.5481547619048,23.5725952380952,23.3738154761905,23.3946904761905,23.1832857142857,23.1698571428571
"2022-10-18",23.5637738095238,23.5887857142857,23.4069107142857,23.4272202380952,23.1797380952381,23.1650178571429
"2022-10-19",23.5730833333333,23.5988214285714,23.4474464285714,23.4674821428571,23.212369047619,23.1982142857143
"2022-10-20",23.5710416666667,23.5972261904762,23.4916964285714,23.5120238095238,23.2388333333333,23.2246785714286
"2022-10-21",23.5882321428571,23.6147142857143,23.5173214285714,23.5380833333333,23.2741488095238,23.2574047619048
"2022-10-22",23.5561785714286,23.583375,23.5449702380952,23.5660178571429,23.3343392857143,23.3161666666667
"2022-10-23",23.5069761904762,23.5344583333333,23.5651785714286,23.5868035714286,23.3648392857143,23.3450714285714
"2022-10-24",23.4286369047619,23.4562619047619,23.5363035714286,23.5574880952381,23.3796130952381,23.3582678571429
"2022-10-25",23.485119047619,23.5134642857143,23.5398988095238,23.5618035714286,23.3581845238095,23.3368452380952
"2022-10-26",23.5913214285714,23.6196607142857,23.562255952381,23.5845773809524,23.3320535714286,23.3097023809524
"2022-10-27",23.669744047619,23.6976369047619,23.5993511904762,23.622380952381,23.3678630952381,23.3450714285714
"2022-10-28",23.7281011904762,23.7554226190476,23.6162619047619,23.6405714285714,23.4077976190476,23.3860238095238
"2022-10-29",23.7480178571429,23.7743452380952,23.619994047619,23.6436071428571,23.407375,23.38675
"2022-10-30",23.7343035714286,23.760755952381,23.6041071428571,23.626,23.3972142857143,23.3776071428571
"2022-10-31",23.715869047619,23.7411666666667,23.6121547619048,23.6343273809524,23.3880654761905,23.3694642857143
"2022-11-01",23.6012202380952,23.6270773809524,23.6198988095238,23.6436428571429,23.388369047619,23.370625
"2022-11-02",23.4802023809524,23.5047619047619,23.6669107142857,23.6932380952381,23.4140952380952,23.3976547619048
"2022-11-03",23.4007023809524,23.4254166666667,23.7030595238095,23.7272380952381,23.3921726190476,23.3757321428571
"2022-11-04",23.308,23.3328511904762,23.7769226190476,23.7989642857143,23.363869047619,23.3482797619048
"2022-11-05",23.2982321428571,23.3226428571429,23.8222261904762,23.8462738095238,23.3724642857143,23.3552916666667
"2022-11-06",23.3699226190476,23.3980892857143,23.8733869047619,23.8977261904762,23.3940714285714,23.3760476190476
"2022-11-07",23.5333214285714,23.5646488095238,23.9624821428571,23.9858571428571,23.4294166666667,23.4122440476191
"2022-11-08",23.6834583333333,23.7145238095238,23.9792976190476,23.9999523809524,23.4696488095238,23.4520416666667
"2022-11-09",23.9128273809524,23.9453571428571,23.9653035714286,23.9826547619048,23.4342976190476,23.4128214285714
"2022-11-10",24.117125,24.1505297619048,24.0098273809524,24.0302083333333,23.5108392857143,23.4903630952381
"2022-11-11",24.2886904761905,24.3227023809524,24.06475,24.0890119047619,23.6653809523809,23.6453511904762
"2022-11-12",24.492625,24.5276666666667,24.1819404761905,24.2065119047619,23.8300773809524,23.8128928571429
"2022-11-13",24.6426964285714,24.673005952381,24.3223571428571,24.3496607142857,23.9894345238095,23.9745238095238
"2022-11-14",24.7368392857143,24.7703511904762,24.4581845238095,24.4862083333333,24.1629285714286,24.1468630952381
"2022-11-15",24.8546785714286,24.8874821428571,24.6244583333333,24.6536547619048,24.3690476190476,24.3539583333333
"2022-11-16",24.8109047619048,24.8407023809524,24.7659880952381,24.7969404761905,24.6446845238095,24.6325773809524
"2022-11-17",24.7543571428571,24.7805654761905,24.8682202380952,24.8984523809524,24.8281428571429,24.8155892857143
"2022-11-18",24.7181488095238,24.7420654761905,24.9222916666667,24.9495119047619,24.9058392857143,24.8913988095238
"2022-11-19",24.7253511904762,24.7491369047619,24.9505416666667,24.973994047619,24.9097023809524,24.8951369047619
"2022-11-20",24.7874821428571,24.811125,24.9809226190476,25.0032380952381,24.949869047619,24.9350119047619
"2022-11-21",24.8265357142857,24.844875,25.0028988095238,25.0246130952381,24.9638630952381,24.9484166666667
"2022-11-22",24.7934880952381,24.8100952380952,24.9883214285714,25.0088630952381,24.9634464285714,24.9454345238095
"2022-11-23",24.7235476190476,24.7407142857143,24.9543869047619,24.973619047619,24.9068630952381,24.8887321428571
"2022-11-24",24.5860476190476,24.6053630952381,24.8724761904762,24.8902916666667,24.806625,24.7885119047619
"2022-11-25",24.5263214285714,24.5471785714286,24.7875357142857,24.8031904761905,24.7191488095238,24.7000416666667
"2022-11-26",24.4448988095238,24.4648928571429,24.6840476190476,24.7023035714286,24.6357321428571,24.6153333333333
"2022-11-27",24.3434464285714,24.3634345238095,24.5646011904762,24.581255952381,24.5331428571429,24.51175
"2022-11-28",24.2215773809524,24.2425535714286,24.4042619047619,24.419619047619,24.3982678571429,24.3763154761905
"2022-11-29",24.1921130952381,24.2122142857143,24.2775833333333,24.2922202380952,24.2115892857143,24.1919464285714
"2022-11-30",24.3183154761905,24.3395654761905,24.25175,24.2646547619048,24.039494047619,24.0205714285714
"2022-12-01",24.6284523809524,24.6477083333333,24.2914821428571,24.3052083333333,23.8989226190476,23.8802797619048
"2022-12-02",24.8883035714286,24.9076130952381,24.389619047619,24.4034642857143,23.825869047619,23.8099523809524
"2022-12-03",25.0428869047619,25.0601726190476,24.4817916666667,24.4939166666667,23.834630952381,23.8197261904762
"2022-12-04",25.112755952381,25.1294702380952,24.5290178571429,24.5401547619048,23.804005952381,23.789255952381
"2022-12-05",25.1853333333333,25.2023452380952,24.5886130952381,24.5971785714286,23.8361011904762,23.8220773809524
"2022-12-06",25.1585892857143,25.1661428571429,24.6669345238095,24.6749464285714,23.892125,23.8762321428571
"2022-12-07",25.0663630952381,25.0714880952381,24.6487202380952,24.6563154761905,23.9230654761905,23.9080238095238
"2022-12-08",25.0082142857143,25.0228511904762,24.6401488095238,24.6450595238095,24.0060714285714,23.9901666666667
"2022-12-09",25.0050416666667,25.0211130952381,24.6500892857143,24.6554523809524,24.1111011904762,24.0940238095238
"2022-12-10",25.0933214285714,25.1156428571429,24.7620773809524,24.7667261904762,24.2641309523809,24.2465952380952
"2022-12-11",25.2350773809524,25.2584583333333,25.0189642857143,25.0252202380952,24.5186011904762,24.4994404761905
"2022-12-12",25.349380952381,25.3697261904762,25.2431726190476,25.2563869047619,24.7894345238095,24.7686428571429
"2022-12-13",25.5589464285714,25.5911071428571,25.500630952381,25.5150119047619,25.1220476190476,25.0993154761905
"2022-12-14",25.7538214285714,25.7887321428571,25.7157261904762,25.732880952381,25.4775654761905,25.4529464285714
"2022-12-15",25.7986785714286,25.8253452380952,25.904869047619,25.9262142857143,25.7488154761905,25.7196964285714
"2022-12-16",25.7972261904762,25.8209880952381,26.0345,26.0537202380952,25.9623333333333,25.9305892857143
"2022-12-17",25.7938333333333,25.8165416666667,26.1092023809524,26.1236726190476,26.0781488095238,26.0475357142857
"2022-12-18",25.8309226190476,25.8547976190476,25.9930238095238,26.0025833333333,26.0908154761905,26.0609285714286
"2022-12-19",25.811744047619,25.8370595238095,25.9281726190476,25.9345535714286,25.9859583333333,25.9585238095238
"2022-12-20",25.7700416666667,25.7928928571429,25.862130952381,25.8659226190476,25.7780714285714,25.753119047619
"2022-12-21",25.828619047619,25.8532083333333,25.8489345238095,25.852130952381,25.592244047619,25.5615297619048
"2022-12-22",25.9232142857143,25.9520535714286,25.8010892857143,25.7972142857143,25.4796904761905,25.4459404761905
"2022-12-23",25.9590178571429,25.9902023809524,25.7390773809524,25.7386607142857,25.3820297619048,25.3480178571429
"2022-12-24",25.9860833333333,26.0126607142857,25.6314583333333,25.6366666666667,25.3389523809524,25.2945416666667
"2022-12-25",25.9519464285714,25.9768928571429,25.6459404761905,25.65575,25.3254583333333,25.2724880952381
"2022-12-26",26.0217083333333,26.0526369047619,25.6370833333333,25.6442619047619,25.3795476190476,25.3253035714286
"2022-12-27",26.0116964285714,26.0469464285714,25.5865535714286,25.5925178571429,25.5130714285714,25.4599821428571
"2022-12-28",25.885255952381,25.9207857142857,25.5860773809524,25.5904702380952,25.5851666666667,25.5377083333333
"2022-12-29",25.7635178571429,25.7962738095238,25.5602202380952,25.5696369047619,25.587630952381,25.5455238095238
"2022-12-30",25.7193095238095,25.750744047619,25.6130535714286,25.6195714285714,25.5869642857143,25.5486011904762
"2022-12-31",25.7541666666667,25.784875,25.7591071428571,25.7647738095238,25.5789226190476,25.547375
"2023-01-01",25.8291785714286,25.8607738095238,25.8982619047619,25.901625,25.5474285714286,25.5217023809524
"2023-01-02",25.8655357142857,25.8856904761905,26.0496666666667,26.0533095238095,25.5463333333333,25.5194702380952
"2023-01-03",25.9814345238095,26.0074345238095,26.1817321428571,26.1830654761905,25.572244047619,25.5439345238095
"2023-01-04",26.0385119047619,26.0621964285714,26.2483869047619,26.2504107142857,25.6333095238095,25.6043928571429
"2023-01-05",26.0983154761905,26.1197083333333,26.3606488095238,26.360505952381,25.7185595238095,25.6942857142857
"2023-01-06",26.1278630952381,26.1496904761905,26.3930714285714,26.3930476190476,25.7627083333333,25.7323452380952
"2023-01-07",26.070875,26.0942857142857,26.3728214285714,26.373625,25.7449226190476,25.7135595238095
"2023-01-08",26.0662678571429,26.0854702380952,26.3364166666667,26.3380714285714,25.7948571428571,25.7662202380952
"2023-01-09",26.1702738095238,26.1917619047619,26.3085595238095,26.3118273809524,25.7207261904762,25.6946547619048
"2023-01-10",26.302255952381,26.3083333333333,26.3696845238095,26.3819761904762,25.658,25.636875
"2023-01-11",26.567630952381,26.5725654761905,26.4811488095238,26.4924107142857,25.6108333333333,25.591880952381
"2023-01-12",26.8134821428571,26.8211845238095,26.6370952380952,26.6495416666667,25.5450892857143,25.5240714285714
"2023-01-13",27.0393571428571,27.0489880952381,26.7779464285714,26.7928988095238,25.6430892857143,25.6290416666667
"2023-01-14",27.2392857142857,27.2511607142857,26.907,26.9200773809524,25.8434166666667,25.8341130952381
"2023-01-15",27.3902797619048,27.4068273809524,27.050380952381,27.0651071428571,25.9659404761905,25.956619047619
"2023-01-16",27.4814047619048,27.5005952380952,27.1612321428571,27.1769821428571,26.1823988095238,26.1684404761905
"2023-01-17",27.4559642857143,27.4828869047619,27.1623273809524,27.1744464285714,26.3065119047619,26.2836547619048
"2023-01-18",27.3579583333333,27.3876607142857,27.143494047619,27.1571071428571,26.3996964285714,26.3746726190476
"2023-01-19",27.2178392857143,27.2471130952381,27.0799642857143,27.094005952381,26.5450297619048,26.5191488095238
"2023-01-20",27.1144821428571,27.141255952381,27.0554464285714,27.0686130952381,26.5478511904762,26.516875
"2023-01-21",26.9465654761905,26.9708273809524,27.0168869047619,27.0289107142857,26.4421547619048,26.4087083333333
"2023-01-22",26.7750178571429,26.8009821428571,26.9026547619048,26.9111369047619,26.3607321428571,26.3219464285714
"2023-01-23",26.6967619047619,26.7231428571429,26.8438095238095,26.8512797619048,26.364130952381,26.3279821428571
"2023-01-24",26.6660476190476,26.6913988095238,26.8256011904762,26.8320416666667,26.454130952381,26.4223392857143
"2023-01-25",26.5925892857143,26.6116726190476,26.7263035714286,26.7317142857143,26.5053630952381,26.4719702380952
"2023-01-26",26.5802380952381,26.5939107142857,26.6497202380952,26.6544107142857,26.4485714285714,26.4044702380952
"2023-01-27",26.5975714285714,26.6088928571429,26.627125,26.6325357142857,26.4769107142857,26.4374345238095
"2023-01-28",26.6372202380952,26.6481071428571,26.5198869047619,26.5298035714286,26.4000892857143,26.3608035714286
"2023-01-29",26.732,26.7384166666667,26.4999404761905,26.5084047619048,26.3064345238095,26.2705297619048
"2023-01-30",26.7906369047619,26.801,26.5115833333333,26.5136428571429,26.2461488095238,26.2131130952381
"2023-01-31",26.8275119047619,26.8406666666667,26.530625,26.5309404761905,26.1581428571429,26.1239464285714
"2023-02-01",26.9327023809524,26.9524345238095,26.4558630952381,26.452130952381,26.0360595238095,26.0057797619048
"2023-02-02",27.0770773809524,27.1071904761905,26.4715119047619,26.4673333333333,25.8903333333333,25.8726488095238
"2023-02-03",27.1147380952381,27.143,26.5127678571429,26.508005952381,25.7392857142857,25.7184523809524
"2023-02-04",27.1959464285714,27.2341547619048,26.6157738095238,26.604880952381,25.8102559523809,25.7868392857143
"2023-02-05",27.2403095238095,27.274,26.644,26.6360416666667,25.858994047619,25.8266011904762
"2023-02-06",27.1542142857143,27.1791607142857,26.5817797619048,26.5781666666667,25.7920595238095,25.7564940476191
"2023-02-07",26.8926964285714,26.9110416666667,26.4158095238095,26.4140892857143,25.6506666666667,25.615744047619
"2023-02-08",26.8454285714286,26.8614642857143,26.4926071428571,26.4957916666667,25.5481130952381,25.5140595238095
"2023-02-09",26.8122380952381,26.8195119047619,26.5024583333333,26.5062380952381,25.6729345238095,25.6359821428571
"2023-02-10",26.7423035714286,26.7511904761905,26.3608214285714,26.3662023809524,25.7280714285714,25.6964880952381
"2023-02-11",26.5312083333333,26.5295654761905,26.1720119047619,26.1816130952381,25.6329464285714,25.604505952381
"2023-02-12",26.3678273809524,26.3783273809524,26.114125,26.1256071428571,25.5324821428571,25.5161785714286
"2023-02-13",26.3372619047619,26.3575297619048,26.0944880952381,26.1066785714286,25.5237916666667,25.5099583333333
"2023-02-14",26.5179523809524,26.5442023809524,26.1054702380952,26.1144345238095,25.4454285714286,25.4353452380952
"2023-02-15",26.6387023809524,26.6668214285714,26.1885119047619,26.1976428571429,25.4955535714286,25.4825714285714
"2023-02-16",26.399619047619,26.4368154761905,26.26475,26.2750476190476,25.5734047619048,25.5647738095238
"2023-02-17",26.2323095238095,26.2819166666667,26.3840595238095,26.3926369047619,25.5934702380952,25.5800416666667
"2023-02-18",26.1678095238095,26.2205535714286,26.5391726190476,26.5471785714286,25.5934404761905,25.5808571428571
"2023-02-19",26.128869047619,26.1766011904762,26.5226071428571,26.5307619047619,25.6103988095238,25.5937678571429
"2023-02-20",26.1675,26.2085297619048,26.5766488095238,26.5855654761905,25.7281785714286,25.7083392857143
"2023-02-21",26.2094345238095,26.251494047619,26.7120892857143,26.7255416666667,25.8876726190476,25.8617083333333
"2023-02-22",26.0560476190476,26.0957380952381,26.6649464285714,26.6794107142857,26.0252023809524,26.0005416666667
"2023-02-23",26.1901607142857,26.2182797619048,26.5665297619048,26.5827142857143,25.9964107142857,25.9693035714286
"2023-02-24",26.3831726190476,26.4039464285714,26.5680654761905,26.5847976190476,25.9908154761905,25.9651488095238
"2023-02-25",26.5181488095238,26.5359345238095,26.6030357142857,26.6237202380952,26.2515059523809,26.2201547619048
"2023-02-26",26.7033928571429,26.7203095238095,26.8108571428571,26.8306785714286,26.4882321428571,26.4594464285714
"2023-02-27",26.6902202380952,26.7142797619048,26.8370892857143,26.8601428571429,26.6023392857143,26.566
"2023-02-28",26.5754523809524,26.595994047619,26.7456845238095,26.768744047619,26.5899047619048,26.5527023809524
"2023-03-01",26.7146964285714,26.7387738095238,26.8121071428571,26.8310833333333,26.6050178571429,26.5583392857143
"2023-03-02",26.8203392857143,26.8473452380952,26.9207321428571,26.9372380952381,26.6309107142857,26.5778095238095
"2023-03-03",26.8619523809524,26.8910119047619,26.9222738095238,26.9453392857143,26.727119047619,26.6709404761905
"2023-03-04",26.9893035714286,27.0234702380952,26.9035119047619,26.9249642857143,26.5415595238095,26.4903630952381
"2023-03-05",27.02525,27.059125,26.8320297619048,26.8514226190476,26.44675,26.3936845238095
"2023-03-06",27.1432083333333,27.1738988095238,26.8696785714286,26.8867261904762,26.275994047619,26.2311785714286
"2023-03-07",27.3184821428571,27.3495178571429,26.9962380952381,27.0151726190476,26.2689880952381,26.2265178571429
"2023-03-08",27.2474583333333,27.2776071428571,26.9425059523809,26.9646666666667,26.2286130952381,26.1922857142857
"2023-03-09",27.2639880952381,27.2995416666667,26.9135238095238,26.9368511904762,26.1774642857143,26.1450773809524
"2023-03-10",27.2816785714286,27.3108035714286,26.8751428571429,26.8925119047619,26.1390119047619,26.1080833333333
"2023-03-11",27.2404107142857,27.2631130952381,26.780994047619,26.796755952381,26.2557202380952,26.2201190476191
"2023-03-12",27.1177142857143,27.136630952381,26.6851547619048,26.7038511904762,26.2856488095238,26.2501666666667
"2023-03-13",26.8696666666667,26.8889523809524,26.4824702380952,26.4973452380952,26.2787857142857,26.2430654761905
"2023-03-14",26.6672976190476,26.6862261904762,26.270880952381,26.2818154761905,26.1869702380952,26.1498095238095
"2023-03-15",26.5324702380952,26.5501785714286,26.1889047619048,26.1964404761905,26.01975,25.9840773809524
"2023-03-16",26.324375,26.3415952380952,26.0499226190476,26.0552976190476,25.8708154761905,25.8370654761905
"2023-03-17",26.1684107142857,26.192619047619,26.0056428571429,26.0082023809524,25.7298511904762,25.6996071428571
"2023-03-18",26.0752857142857,26.1021071428571,26.0342380952381,26.0365178571429,25.5728214285714,25.5462261904762
"2023-03-19",26.0243392857143,26.0425357142857,26.03525,26.037505952381,25.5157083333333,25.4897083333333
"2023-03-20",26.0517202380952,26.0667261904762,26.0773154761905,26.0817678571429,25.384869047619,25.3597321428571
"2023-03-21",26.2134345238095,26.2268988095238,26.2487023809524,26.259125,25.3789047619048,25.3540535714286
"2023-03-22",26.2169642857143,26.2304464285714,26.3193035714286,26.3353035714286,25.6253452380952,25.597244047619
"2023-03-23",26.2245833333333,26.2344226190476,26.3050595238095,26.3253928571429,25.7701785714286,25.7385773809524
"2023-03-24",26.2274166666667,26.2336369047619,26.2399464285714,26.2646785714286,25.8402619047619,25.803880952381
"2023-03-25",26.373130952381,26.3798273809524,26.2897321428571,26.3137142857143,25.8978214285714,25.8583869047619
"2023-03-26",26.4558273809524,26.4723095238095,26.2804285714286,26.3066130952381,26.0381607142857,26.0011904761905
"2023-03-27",26.5575654761905,26.5739345238095,26.2933392857143,26.3209761904762,26.2200714285714,26.1788869047619
"2023-03-28",26.6191904761905,26.6331785714286,26.2859523809524,26.3071964285714,26.4061428571429,26.367255952381
"2023-03-29",26.7424464285714,26.759119047619,26.2749880952381,26.2925952380952,26.3665476190476,26.3291011904762
"2023-03-30",26.7329642857143,26.7548928571429,26.2880773809524,26.3043630952381,26.3814821428571,26.3443095238095
"2023-03-31",26.7931428571429,26.8094047619048,26.3339226190476,26.3441011904762,26.2767380952381,26.240744047619
"2023-04-01",26.7509345238095,26.7594880952381,26.3913333333333,26.3993333333333,26.2028214285714,26.1677321428571
"2023-04-02",26.7352321428571,26.7453988095238,26.5252142857143,26.531744047619,26.0875595238095,26.0513333333333
"2023-04-03",26.7671130952381,26.7766904761905,26.6845,26.6900297619048,26.0922559523809,26.0551547619048
"2023-04-04",26.6961726190476,26.7118809523809,26.7663035714286,26.7788571428571,26.0959583333333,26.058880952381
"2023-04-05",26.6293511904762,26.6413571428571,26.8575238095238,26.8692023809524,26.0981547619048,26.0596666666667
"2023-04-06",26.6946369047619,26.7088273809524,26.9613214285714,26.9729107142857,26.1018571428571,26.0642142857143
"2023-04-07",26.6885297619048,26.7053630952381,27.0525297619048,27.0671845238095,26.2438095238095,26.206869047619
"2023-04-08",26.6919642857143,26.7256369047619,27.0715952380952,27.0894583333333,26.4300416666667,26.3939107142857
"2023-04-09",26.6548630952381,26.6895297619048,27.0238035714286,27.0406488095238,26.5441547619048,26.5043511904762
"2023-04-10",26.6248333333333,26.6606607142857,26.918625,26.9353273809524,26.5669226190476,26.531744047619
"2023-04-11",26.7037738095238,26.7338095238095,26.8949583333333,26.9065416666667,26.5555833333333,26.5187797619048
"2023-04-12",26.823619047619,26.85575,26.9109107142857,26.9239702380952,26.5873988095238,26.5543571428571
"2023-04-13",26.8941904761905,26.9215357142857,26.9755119047619,26.9862202380952,26.6733630952381,26.6395892857143
"2023-04-14",26.9907023809524,27.0171547619048,27.0285416666667,27.0372202380952,26.652869047619,26.6196785714286
"2023-04-15",27.0572857142857,27.0762083333333,27.0311130952381,27.0402202380952,26.5922559523809,26.5592142857143
"2023-04-16",27.0902261904762,27.1055238095238,27.0369940476191,27.0449523809524,26.5701428571429,26.5452619047619
"2023-04-17",27.0908333333333,27.0997202380952,27.0064880952381,27.0142857142857,26.551244047619,26.528505952381
"2023-04-18",27.0091607142857,27.0269226190476,26.9331547619048,26.9419642857143,26.5420892857143,26.5173035714286
"2023-04-19",26.8979583333333,26.9230535714286,26.890375,26.8984166666667,26.4810833333333,26.4548392857143
